mun_code,NOMBRE,CODAUTO
19262,Tamajón,08
19263,Taragudo,08
19264,Taravilla,08
19265,Tartanedo,08
19266,Tendilla,08
19267,Terzaga,08
19268,Tierzo,08
19269,"Toba, La",08
19271,Tordellego,08
19270,Tordelrábano,08
19272,Tordesilos,08
19274,Torija,08
19279,Torre del Burgo,08
19277,Torrecuadrada de Molina,08
19278,Torrecuadradilla,08
19280,Torrejón del Rey,08
19281,Torremocha de Jadraque,08
19282,Torremocha del Campo,08
19283,Torremocha del Pinar,08
19284,Torremochuela,08
19285,Torrubia,08
19286,Tórtola de Henares,08
19287,Tortuera,08
19288,Tortuero,08
19289,Traíd,08
19290,Trijueque,08
19291,Trillo,08
19293,Uceda,08
19294,Ujados,08
19296,Utande,08
19297,Valdarachas,08
19298,Valdearenas,08
19299,Valdeavellano,08
19300,Valdeaveruelo,08
19301,Valdeconcha,08
19302,Valdegrudas,08
19303,Valdelcubo,08
19304,Valdenuño Fernández,08
19305,Valdepeñas de la Sierra,08
19306,Valderrebollo,08
19307,Valdesotos,08
19308,Valfermoso de Tajuña,08
19309,Valhermoso,08
19310,Valtablado del Río,08
19311,Valverde de los Arroyos,08
19314,Viana de Jadraque,08
19317,Villanueva de Alcorón,08
19318,Villanueva de Argecilla,08
19319,Villanueva de la Torre,08
19321,Villares de Jadraque,08
19322,Villaseca de Henares,08
19323,Villaseca de Uceda,08
19324,Villel de Mesa,08
19325,Viñuelas,08
19326,Yebes,08
19327,Yebra,08
19329,Yélamos de Abajo,08
19330,Yélamos de Arriba,08
19331,Yunquera de Henares,08
19332,"Yunta, La",08
19333,Zaorejas,08
19334,Zarzuela de Jadraque,08
19335,Zorita de los Canes,08
20001,Abaltzisketa,16
20002,Aduna,16
20016,Aia,16
20003,Aizarnazabal,16
20004,Albiztur,16
20005,Alegia,16
20006,Alkiza,16
20906,Altzaga,16
20007,Altzo,16
20008,Amezketa,16
20009,Andoain,16
20010,Anoeta,16
20011,Antzuola,16
20012,Arama,16
20013,Aretxabaleta,16
20055,Arrasate/Mondragón,16
20014,Asteasu,16
20903,Astigarraga,16
20015,Ataun,16
20017,Azkoitia,16
20018,Azpeitia,16
20904,Baliarrain,16
20019,Beasain,16
20020,Beizama,16
20021,Belauntza,16
20022,Berastegi,16
20074,Bergara,16
20023,Berrobi,16
20024,Bidania-Goiatz,16
20029,Deba,16
20069,Donostia/San Sebastián,16
20030,Eibar,16
20031,Elduain,16
20033,Elgeta,16
20032,Elgoibar,16
20067,Errenteria,16
20066,Errezil,16
20034,Eskoriatza,16
20035,Ezkio-Itsaso,16
20038,Gabiria,16
20037,Gaintza,16
20907,Gaztelu,16
20039,Getaria,16
20040,Hernani,16
20041,Hernialde,16
20036,Hondarribia,16
20042,Ibarra,16
20043,Idiazabal,16
20044,Ikaztegieta,16
20045,Irun,16
20046,Irura,16
20047,Itsasondo,16
20048,Larraul,16
20902,Lasarte-Oria,16
20049,Lazkao,16
20050,Leaburu,16
20051,Legazpi,16
20052,Legorreta,16
20068,Leintz-Gatzaga,16
20053,Lezo,16
20054,Lizartza,16
20901,Mendaro,16
20057,Mutiloa,16
20056,Mutriku,16
20063,Oiartzun,16
20058,Olaberria,16
20059,Oñati,16
20076,Ordizia,16
20905,Orendain,16
20060,Orexa,16
20061,Orio,16
20062,Ormaiztegi,16
20064,Pasaia,16
20070,Segura,16
20065,Soraluze-Placencia de las Armas,16
20071,Tolosa,16
20072,Urnieta,16
20077,Urretxu,16
20073,Usurbil,16
20075,Villabona,16
20078,Zaldibia,16
20079,Zarautz,16
20025,Zegama,16
20026,Zerain,16
20027,Zestoa,16
20028,Zizurkil,16
20081,Zumaia,16
20080,Zumarraga,16
21001,Alájar,01
21002,Aljaraque,01
21003,"Almendro, El",01
21004,Almonaster la Real,01
21005,Almonte,01
21006,Alosno,01
21007,Aracena,01
21008,Aroche,01
21009,Arroyomolinos de León,01
21010,Ayamonte,01
21011,Beas,01
21012,Berrocal,01
21013,Bollullos Par del Condado,01
21014,Bonares,01
21015,Cabezas Rubias,01
21016,Cala,01
21017,Calañas,01
21018,"Campillo, El",01
21019,Campofrío,01
21020,Cañaveral de León,01
21021,Cartaya,01
21022,Castaño del Robledo,01
21023,"Cerro de Andévalo, El",01
21030,Chucena,01
21024,Corteconcepción,01
21025,Cortegana,01
21026,Cortelazor,01
21027,Cumbres de Enmedio,01
21028,Cumbres de San Bartolomé,01
21029,Cumbres Mayores,01
21031,Encinasola,01
21032,Escacena del Campo,01
21033,Fuenteheridos,01
21034,Galaroza,01
21035,Gibraleón,01
21036,"Granada de Río-Tinto, La",01
21037,"Granado, El",01
21038,Higuera de la Sierra,01
21039,Hinojales,01
21040,Hinojos,01
21041,Huelva,01
21042,Isla Cristina,01
21043,Jabugo,01
21044,Lepe,01
21045,Linares de la Sierra,01
21046,Lucena del Puerto,01
21047,Manzanilla,01
21048,"Marines, Los",01
21049,Minas de Riotinto,01
21050,Moguer,01
21051,"Nava, La",01
21052,Nerva,01
21053,Niebla,01
21054,"Palma del Condado, La",01
21055,Palos de la Frontera,01
21056,Paterna del Campo,01
21057,Paymogo,01
21058,Puebla de Guzmán,01
21059,Puerto Moral,01
21060,Punta Umbría,01
21061,Rociana del Condado,01
21062,Rosal de la Frontera,01
21063,San Bartolomé de la Torre,01
21064,San Juan del Puerto,01
21066,San Silvestre de Guzmán,01
21065,Sanlúcar de Guadiana,01
21067,Santa Ana la Real,01
21068,Santa Bárbara de Casa,01
21069,Santa Olalla del Cala,01
21070,Trigueros,01
21071,Valdelarco,01
21072,Valverde del Camino,01
21073,Villablanca,01
21074,Villalba del Alcor,01
21075,Villanueva de las Cruces,01
21076,Villanueva de los Castillejos,01
21077,Villarrasa,01
21078,Zalamea la Real,01
21902,"Zarza-Perrunal, La",01
21079,Zufre,01
22001,Abiego,02
22002,Abizanda,02
22003,Adahuesca,02
22004,Agüero,02
22907,Aínsa-Sobrarbe,02
22006,Aisa,02
22007,Albalate de Cinca,02
22008,Albalatillo,02
22009,Albelda,02
22011,Albero Alto,02
22012,Albero Bajo,02
22013,Alberuela de Tubo,02
22014,Alcalá de Gurrea,02
22015,Alcalá del Obispo,02
22016,Alcampell,02
22017,Alcolea de Cinca,02
22018,Alcubierre,02
22019,Alerre,02
22020,Alfántega,02
22021,Almudévar,02
22022,Almunia de San Juan,02
22023,Almuniente,02
22024,Alquézar,02
22025,Altorricón,02
22027,Angüés,02
22028,Ansó,02
22029,Antillón,02
22032,Aragüés del Puerto,02
22035,Arén,02
22036,Argavieso,02
22037,Arguis,02
22039,Ayerbe,02
22040,Azanuy-Alins,02
22041,Azara,02
22042,Azlor,02
22043,Baélls,02
22044,Bailo,02
22045,Baldellou,02
22046,Ballobar,02
22047,Banastás,02
22048,Barbastro,02
22049,Barbués,02
22050,Barbuñales,02
22051,Bárcabo,02
22052,Belver de Cinca,02
22053,Benabarre,02
22054,Benasque,02
22246,Beranuy,02
22055,Berbegal,02
22057,Bielsa,02
22058,Bierge,02
22059,Biescas,02
22060,Binaced,02
22061,Binéfar,02
22062,Bisaurri,02
22063,Biscarrués,02
22064,Blecua y Torres,02
22066,Boltaña,02
22067,Bonansa,02
22068,Borau,02
22069,Broto,02
22072,Caldearenas,02
22074,Campo,02
22075,Camporrélls,02
22076,Canal de Berdún,02
22077,Candasnos,02
22078,Canfranc,02
22079,Capdesaso,02
22080,Capella,02
22081,Casbas de Huesca,02
22083,Castejón de Monegros,02
22084,Castejón de Sos,02
22082,Castejón del Puente,02
22085,Castelflorite,02
22086,Castiello de Jaca,02
22087,Castigaleu,02
22088,Castillazuelo,02
22089,Castillonroy,02
22094,Chalamera,02
22095,Chía,02
22096,Chimillas,02
22090,Colungo,02
22099,Esplús,02
22102,Estada,02
22103,Estadilla,02
22105,Estopiñán del Castillo,02
22106,Fago,02
22107,Fanlo,02
22109,Fiscal,02
22110,Fonz,02
22111,Foradada del Toscar,02
22112,Fraga,02
22113,"Fueva, La",02
22114,Gistaín,02
22115,"Grado, El",02
22116,Grañén,02
22117,Graus,02
22119,Gurrea de Gállego,02
22122,Hoz de Jaca,02
22908,Hoz y Costean,02
22124,Huerto,02
22125,Huesca,02
22126,Ibieca,02
22127,Igriés,02
22128,Ilche,02
22129,Isábena,02
22130,Jaca,02
22131,Jasa,02
22133,Labuerda,02
22135,Laluenga,02
22136,Lalueza,02
22137,Lanaja,02
22139,Laperdiguera,02
22141,Lascellas-Ponzano,02
22142,Lascuarre,02
22143,Laspaúles,02
22144,Laspuña,02
22149,Loarre,02
22150,Loporzano,02
22151,Loscorrales,02
22905,Lupiñén-Ortilla,02
22155,Monesma y Cajigar,02
22156,Monflorite-Lascasas,02
22157,Montanuy,02
22158,Monzón,02
22160,Naval,02
22162,Novales,02
22163,Nueno,02
22164,Olvena,02
22165,Ontiñena,02
22167,Osso de Cinca,02
22168,Palo,02
22170,Panticosa,02
22172,Peñalba,02
22173,"Peñas de Riglos, Las",02
22174,Peralta de Alcofea,02
22175,Peralta de Calasanz,02
22176,Peraltilla,02
22177,Perarrúa,02
22178,Pertusa,02
22181,Piracés,02
22182,Plan,02
22184,Poleñino,02
22186,Pozán de Vero,02
22187,"Puebla de Castro, La",02
22188,Puente de Montañana,02
22902,Puente la Reina de Jaca,02
22189,Puértolas,02
22190,"Pueyo de Araguás, El",02
22193,Pueyo de Santa Cruz,02
22195,Quicena,02
22197,Robres,02
22199,Sabiñánigo,02
22200,Sahún,02
22201,Salas Altas,02
22202,Salas Bajas,02
22203,Salillas,02
22204,Sallent de Gállego,02
22205,San Esteban de Litera,02
22207,San Juan de Plan,02
22903,San Miguel del Cinca,02
22206,Sangarrén,02
22208,Santa Cilia,02
22209,Santa Cruz de la Serós,02
22906,Santa María de Dulcis,02
22212,Santaliestra y San Quílez,02
22213,Sariñena,02
22214,Secastilla,02
22215,Seira,02
22217,Sena,02
22218,Senés de Alcubierre,02
22220,Sesa,02
22221,Sesué,02
22222,Siétamo,02
22223,Sopeira,02
22904,"Sotonera, La",02
22225,Tamarite de Litera,02
22226,Tardienta,02
22227,Tella-Sin,02
22228,Tierz,02
22229,Tolva,02
22230,Torla-Ordesa,02
22232,Torralba de Aragón,02
22233,Torre la Ribera,02
22234,Torrente de Cinca,02
22235,Torres de Alcanadre,02
22236,Torres de Barbués,02
22239,Tramaced,02
22242,Valfarta,02
22243,Valle de Bardají,02
22901,Valle de Hecho,02
22244,Valle de Lierp,02
22245,Velilla de Cinca,02
22909,Vencillón,02
22247,Viacamp y Litera,02
22248,Vicién,02
22249,Villanova,02
22250,Villanúa,02
22251,Villanueva de Sigena,02
22252,Yebra de Basa,02
22253,Yésero,02
22254,Zaidín,02
23001,Albanchez de Mágina,01
23002,Alcalá la Real,01
23003,Alcaudete,01
23004,Aldeaquemada,01
23005,Andújar,01
23006,Arjona,01
23007,Arjonilla,01
23008,Arquillos,01
23905,Arroyo del Ojanco,01
23009,Baeza,01
23010,Bailén,01
23011,Baños de la Encina,01
23012,Beas de Segura,01
23902,Bedmar y Garcíez,01
23014,Begíjar,01
23015,Bélmez de la Moraleda,01
23016,Benatae,01
23017,Cabra del Santo Cristo,01
23018,Cambil,01
23019,Campillo de Arenas,01
23020,Canena,01
23021,Carboneros,01
23901,Cárcheles,01
23024,"Carolina, La",01
23025,Castellar,01
23026,Castillo de Locubín,01
23027,Cazalilla,01
23028,Cazorla,01
23029,Chiclana de Segura,01
23030,Chilluévar,01
23031,Escañuela,01
23032,Espeluy,01
23033,Frailes,01
23034,Fuensanta de Martos,01
23035,Fuerte del Rey,01
23037,Génave,01
23038,"Guardia de Jaén, La",01
23039,Guarromán,01
23041,Higuera de Calatrava,01
23042,Hinojares,01
23043,Hornos,01
23044,Huelma,01
23045,Huesa,01
23046,Ibros,01
23047,"Iruela, La",01
23048,Iznatoraf,01
23049,Jabalquinto,01
23050,Jaén,01
23051,Jamilena,01
23052,Jimena,01
23053,Jódar,01
23040,Lahiguera,01
23054,Larva,01
23055,Linares,01
23056,Lopera,01
23057,Lupión,01
23058,Mancha Real,01
23059,Marmolejo,01
23060,Martos,01
23061,Mengíbar,01
23062,Montizón,01
23063,Navas de San Juan,01
23064,Noalejo,01
23065,Orcera,01
23066,Peal de Becerro,01
23067,Pegalajar,01
23069,Porcuna,01
23070,Pozo Alcón,01
23071,Puente de Génave,01
23072,"Puerta de Segura, La",01
23073,Quesada,01
23074,Rus,01
23075,Sabiote,01
23076,Santa Elena,01
23077,Santiago de Calatrava,01
23904,Santiago-Pontones,01
23079,Santisteban del Puerto,01
23080,Santo Tomé,01
23081,Segura de la Sierra,01
23082,Siles,01
23084,Sorihuela del Guadalimar,01
23085,Torreblascopedro,01
23086,Torredelcampo,01
23087,Torredonjimeno,01
23088,Torreperogil,01
23090,Torres,01
23091,Torres de Albánchez,01
23092,Úbeda,01
23093,Valdepeñas de Jaén,01
23094,Vilches,01
23095,Villacarrillo,01
23096,Villanueva de la Reina,01
23097,Villanueva del Arzobispo,01
23098,Villardompardo,01
23099,"Villares, Los",01
23101,Villarrodrigo,01
23903,Villatorres,01
24001,Acebedo,07
24002,Algadefe,07
24003,Alija del Infantado,07
24004,Almanza,07
24005,"Antigua, La",07
24006,Ardón,07
24007,Arganza,07
24008,Astorga,07
24009,Balboa,07
24010,"Bañeza, La",07
24011,Barjas,07
24012,"Barrios de Luna, Los",07
24014,Bembibre,07
24015,Benavides,07
24016,Benuza,07
24017,Bercianos del Páramo,07
24018,Bercianos del Real Camino,07
24019,Berlanga del Bierzo,07
24020,Boca de Huérgano,07
24021,Boñar,07
24022,Borrenes,07
24023,Brazuelo,07
24024,"Burgo Ranero, El",07
24025,Burón,07
24026,Bustillo del Páramo,07
24027,Cabañas Raras,07
24028,Cabreros del Río,07
24029,Cabrillanes,07
24030,Cacabelos,07
24031,Calzada del Coto,07
24032,Campazas,07
24033,Campo de Villavidel,07
24034,Camponaraya,07
24037,Cármenes,07
24038,Carracedelo,07
24039,Carrizo,07
24040,Carrocera,07
24041,Carucedo,07
24042,Castilfalé,07
24043,Castrillo de Cabrera,07
24044,Castrillo de la Valduerna,07
24046,Castrocalbón,07
24047,Castrocontrigo,07
24049,Castropodame,07
24050,Castrotierra de Valmadrigal,07
24051,Cea,07
24052,Cebanico,07
24053,Cebrones del Río,07
24065,Chozas de Abajo,07
24054,Cimanes de la Vega,07
24055,Cimanes del Tejar,07
24056,Cistierna,07
24057,Congosto,07
24058,Corbillos de los Oteros,07
24059,Corullón,07
24060,Crémenes,07
24061,Cuadros,07
24062,Cubillas de los Oteros,07
24063,Cubillas de Rueda,07
24064,Cubillos del Sil,07
24066,Destriana,07
24067,Encinedo,07
24068,"Ercina, La",07
24069,Escobar de Campos,07
24070,Fabero,07
24071,Folgoso de la Ribera,07
24073,Fresno de la Vega,07
24074,Fuentes de Carbajal,07
24076,Garrafe de Torío,07
24077,Gordaliza del Pino,07
24078,Gordoncillo,07
24079,Gradefes,07
24080,Grajal de Campos,07
24081,Gusendos de los Oteros,07
24082,Hospital de Órbigo,07
24083,Igüeña,07
24084,Izagre,07
24086,Joarilla de las Matas,07
24087,Laguna Dalga,07
24088,Laguna de Negrillos,07
24089,León,07
24092,Llamas de la Ribera,07
24090,Lucillo,07
24091,Luyego,07
24093,Magaz de Cepeda,07
24094,Mansilla de las Mulas,07
24095,Mansilla Mayor,07
24096,Maraña,07
24097,Matadeón de los Oteros,07
24098,Matallana de Torío,07
24099,Matanza,07
24100,Molinaseca,07
24101,Murias de Paredes,07
24102,Noceda del Bierzo,07
24103,Oencia,07
24104,"Omañas, Las",07
24105,Onzonilla,07
24106,Oseja de Sajambre,07
24107,Pajares de los Oteros,07
24108,Palacios de la Valduerna,07
24109,Palacios del Sil,07
24110,Páramo del Sil,07
24112,Peranzanes,07
24113,Pobladura de Pelayo García,07
24114,"Pola de Gordón, La",07
24115,Ponferrada,07
24116,Posada de Valdeón,07
24117,Pozuelo del Páramo,07
24118,Prado de la Guzpeña,07
24119,Priaranza del Bierzo,07
24120,Prioro,07
24121,Puebla de Lillo,07
24122,Puente de Domingo Flórez,07
24123,Quintana del Castillo,07
24124,Quintana del Marco,07
24125,Quintana y Congosto,07
24127,Regueras de Arriba,07
24129,Reyero,07
24130,Riaño,07
24131,Riego de la Vega,07
24132,Riello,07
24133,Rioseco de Tapia,07
24134,"Robla, La",07
24136,Roperuelos del Páramo,07
24137,Sabero,07
24139,Sahagún,07
24141,San Adrián del Valle,07
24142,San Andrés del Rabanedo,07
24144,San Cristóbal de la Polantera,07
24145,San Emiliano,07
24146,San Esteban de Nogales,07
24148,San Justo de la Vega,07
24149,San Millán de los Caballeros,07
24150,San Pedro Bercianos,07
24143,Sancedo,07
24151,Santa Colomba de Curueño,07
24152,Santa Colomba de Somoza,07
24153,Santa Cristina de Valmadrigal,07
24154,Santa Elena de Jamuz,07
24155,Santa María de la Isla,07
24158,Santa María de Ordás,07
24156,Santa María del Monte de Cea,07
24157,Santa María del Páramo,07
24159,Santa Marina del Rey,07
24160,Santas Martas,07
24161,Santiago Millas,07
24162,Santovenia de la Valdoncina,07
24163,Sariegos,07
24164,Sena de Luna,07
24165,Sobrado,07
24166,Soto de la Vega,07
24167,Soto y Amío,07
24168,Toral de los Guzmanes,07
24206,Toral de los Vados,07
24169,Toreno,07
24170,Torre del Bierzo,07
24171,Trabadelo,07
24172,Truchas,07
24173,Turcia,07
24174,Urdiales del Páramo,07
24185,Val de San Lorenzo,07
24175,Valdefresno,07
24176,Valdefuentes del Páramo,07
24177,Valdelugueros,07
24178,Valdemora,07
24179,Valdepiélago,07
24180,Valdepolo,07
24181,Valderas,07
24182,Valderrey,07
24183,Valderrueda,07
24184,Valdesamario,07
24187,Valdevimbre,07
24188,Valencia de Don Juan,07
24036,Valle de Ancares,07
24191,Vallecillo,07
24189,Valverde de la Virgen,07
24190,Valverde-Enrique,07
24193,"Vecilla, La",07
24196,Vega de Espinareda,07
24197,Vega de Infanzones,07
24198,Vega de Valcarce,07
24194,Vegacervera,07
24199,Vegaquemada,07
24201,Vegas del Condado,07
24202,Villablino,07
24203,Villabraz,07
24205,Villadangos del Páramo,07
24207,Villademor de la Vega,07
24209,Villafranca del Bierzo,07
24210,Villagatón,07
24211,Villamandos,07
24901,Villamanín,07
24212,Villamañán,07
24213,Villamartín de Don Sancho,07
24214,Villamejil,07
24215,Villamol,07
24216,Villamontán de la Valduerna,07
24217,Villamoratiel de las Matas,07
24218,Villanueva de las Manzanas,07
24219,Villaobispo de Otero,07
24902,Villaornate y Castro,07
24221,Villaquejida,07
24222,Villaquilambre,07
24223,Villarejo de Órbigo,07
24224,Villares de Órbigo,07
24225,Villasabariego,07
24226,Villaselán,07
24227,Villaturiel,07
24228,Villazala,07
24229,Villazanzo de Valderaduey,07
24230,Zotes del Páramo,07
25001,Abella de la Conca,09
25002,Àger,09
25003,Agramunt,09
25038,Aitona,09
25004,"Alamús, Els",09
25005,Alàs i Cerc,09
25006,"Albagés, L'",09
25007,Albatàrrec,09
25008,Albesa,09
25009,"Albi, L'",09
25010,Alcanó,09
25011,Alcarràs,09
25012,Alcoletge,09
25013,Alfarràs,09
25014,Alfés,09
25015,Algerri,09
25016,Alguaire,09
25017,Alins,09
25019,Almacelles,09
25020,Almatret,09
25021,Almenar,09
25022,Alòs de Balaguer,09
25023,Alpicat,09
25024,Alt Àneu,09
25027,Anglesola,09
25029,Arbeca,09
25031,Arres,09
25032,Arsèguel,09
25033,Artesa de Lleida,09
25034,Artesa de Segre,09
25036,Aspa,09
25037,"Avellanes i Santa Linya, Les",09
25039,Baix Pallars,09
25040,Balaguer,09
25041,Barbens,09
25042,"Baronia de Rialb, La",09
25044,Bassella,09
25045,Bausen,09
25046,Belianes,09
25170,Bellaguarda,09
25047,Bellcaire d'Urgell,09
25048,Bell-lloc d'Urgell,09
25049,Bellmunt d'Urgell,09
25050,Bellpuig,09
25051,Bellver de Cerdanya,09
25052,Bellvís,09
25053,Benavent de Segrià,09
25055,Biosca,09
25057,"Bòrdes, Es",09
25058,"Borges Blanques, Les",09
25059,Bossòst,09
25056,Bovera,09
25060,Cabanabona,09
25061,Cabó,09
25062,Camarasa,09
25063,Canejan,09
25904,Castell de Mur,09
25064,Castellar de la Ribera,09
25067,Castelldans,09
25068,Castellnou de Seana,09
25069,Castelló de Farfanya,09
25070,Castellserà,09
25071,Cava,09
25072,Cervera,09
25073,Cervià de les Garrigues,09
25074,Ciutadilla,09
25075,Clariana de Cardener,09
25076,"Cogul, El",09
25077,Coll de Nargó,09
25163,"Coma i la Pedra, La",09
25161,Conca de Dalt,09
25078,Corbins,09
25079,Cubells,09
25081,"Espluga Calba, L'",09
25082,Espot,09
25088,Estamariu,09
25085,Estaràs,09
25086,Esterri d'Àneu,09
25087,Esterri de Cardós,09
25089,Farrera,09
25908,Fígols i Alinyà,09
25092,"Floresta, La",09
25093,Fondarella,09
25094,Foradada,09
25096,"Fuliola, La",09
25097,Fulleda,09
25098,Gavet de la Conca,09
25912,Gimenells i el Pla de la Font,09
25099,Golmés,09
25100,Gósol,09
25101,"Granadella, La",09
25102,"Granja d'Escarp, La",09
25103,Granyanella,09
25105,Granyena de les Garrigues,09
25104,Granyena de Segarra,09
25109,Guimerà,09
25903,"Guingueta d'Àneu, La",09
25110,Guissona,09
25111,Guixers,09
25115,Isona i Conca Dellà,09
25112,Ivars de Noguera,09
25113,Ivars d'Urgell,09
25114,Ivorra,09
25910,Josa i Tuixén,09
25118,Juncosa,09
25119,Juneda,09
25121,Les,09
25122,Linyola,09
25123,Lladorre,09
25124,Lladurs,09
25125,Llardecans,09
25126,Llavorsí,09
25120,Lleida,09
25127,Lles de Cerdanya,09
25128,Llimiana,09
25129,Llobera,09
25133,Maials,09
25130,Maldà,09
25131,Massalcoreig,09
25132,Massoteres,09
25134,Menàrguens,09
25135,Miralcamp,09
25137,Mollerussa,09
25136,"Molsosa, La",09
25139,Montellà i Martinet,09
25140,Montferrer i Castellbò,09
25138,Montgai,09
25142,Montoliu de Lleida,09
25141,Montoliu de Segarra,09
25143,Montornès de Segarra,09
25145,Nalec,09
25025,Naut Aran,09
25146,Navès,09
25148,Odèn,09
25149,Oliana,09
25150,Oliola,09
25151,Olius,09
25152,"Oluges, Les",09
25153,"Omellons, Els",09
25154,"Omells de na Gaia, Els",09
25155,Organyà,09
25156,Os de Balaguer,09
25157,Ossó de Sió,09
25158,"Palau d'Anglesola, El",09
25164,Penelles,09
25165,Peramola,09
25166,Pinell de Solsonès,09
25167,Pinós,09
25911,"Plans de Sió, Els",09
25168,"Poal, El",09
25169,"Pobla de Cérvoles, La",09
25171,"Pobla de Segur, La",09
25030,"Pont de Bar, El",09
25173,"Pont de Suert, El",09
25172,Ponts,09
25174,"Portella, La",09
25175,Prats i Sansor,09
25176,Preixana,09
25177,Preixens,09
25179,Prullans,09
25180,Puiggròs,09
25181,Puigverd d'Agramunt,09
25182,Puigverd de Lleida,09
25183,Rialp,09
25905,Ribera d'Ondara,09
25185,Ribera d'Urgellet,09
25186,Riner,09
25913,Riu de Cerdanya,09
25189,Rosselló,09
25190,Salàs de Pallars,09
25191,Sanaüja,09
25196,Sant Esteve de la Sarga,09
25192,Sant Guim de Freixenet,09
25197,Sant Guim de la Plana,09
25193,Sant Llorenç de Morunys,09
25902,Sant Martí de Riucorb,09
25194,Sant Ramon,09
25201,Sarroca de Bellera,09
25200,Sarroca de Lleida,09
25202,Senterada,09
25035,"Sentiu de Sió, La",09
25204,Seròs,09
25203,"Seu d'Urgell, La",09
25205,Sidamon,09
25206,"Soleràs, El",09
25207,Solsona,09
25208,Soriguera,09
25209,Sort,09
25210,Soses,09
25211,Sudanell,09
25212,Sunyer,09
25215,Talarn,09
25216,Talavera,09
25217,Tàrrega,09
25218,Tarrés,09
25219,Tarroja de Segarra,09
