Municipios	Sexo	Periodo	Total
01062 Zambrana	Total	1998	366
01062 Zambrana	Total	1997	""
01062 Zambrana	Total	1996	357
01062 Zambrana	Hombres	2024	242
01062 Zambrana	Hombres	2023	231
01062 Zambrana	Hombres	2022	228
01062 Zambrana	Hombres	2021	231
01062 Zambrana	Hombres	2020	220
01062 Zambrana	Hombres	2019	223
01062 Zambrana	Hombres	2018	214
01062 Zambrana	Hombres	2017	208
01062 Zambrana	Hombres	2016	217
01062 Zambrana	Hombres	2015	219
01062 Zambrana	Hombres	2014	225
01062 Zambrana	Hombres	2013	224
01062 Zambrana	Hombres	2012	230
01062 Zambrana	Hombres	2011	216
01062 Zambrana	Hombres	2010	209
01062 Zambrana	Hombres	2009	203
01062 Zambrana	Hombres	2008	198
01062 Zambrana	Hombres	2007	203
01062 Zambrana	Hombres	2006	199
01062 Zambrana	Hombres	2005	208
01062 Zambrana	Hombres	2004	200
01062 Zambrana	Hombres	2003	187
01062 Zambrana	Hombres	2002	203
01062 Zambrana	Hombres	2001	204
01062 Zambrana	Hombres	2000	196
01062 Zambrana	Hombres	1999	196
01062 Zambrana	Hombres	1998	194
01062 Zambrana	Hombres	1997	""
01062 Zambrana	Hombres	1996	196
01062 Zambrana	Mujeres	2024	200
01062 Zambrana	Mujeres	2023	191
01062 Zambrana	Mujeres	2022	197
01062 Zambrana	Mujeres	2021	201
01062 Zambrana	Mujeres	2020	196
01062 Zambrana	Mujeres	2019	187
01062 Zambrana	Mujeres	2018	186
01062 Zambrana	Mujeres	2017	175
01062 Zambrana	Mujeres	2016	181
01062 Zambrana	Mujeres	2015	187
01062 Zambrana	Mujeres	2014	192
01062 Zambrana	Mujeres	2013	198
01062 Zambrana	Mujeres	2012	200
01062 Zambrana	Mujeres	2011	187
01062 Zambrana	Mujeres	2010	174
01062 Zambrana	Mujeres	2009	174
01062 Zambrana	Mujeres	2008	160
01062 Zambrana	Mujeres	2007	157
01062 Zambrana	Mujeres	2006	163
01062 Zambrana	Mujeres	2005	159
01062 Zambrana	Mujeres	2004	161
01062 Zambrana	Mujeres	2003	165
01062 Zambrana	Mujeres	2002	172
01062 Zambrana	Mujeres	2001	181
01062 Zambrana	Mujeres	2000	168
01062 Zambrana	Mujeres	1999	174
01062 Zambrana	Mujeres	1998	172
01062 Zambrana	Mujeres	1997	""
01062 Zambrana	Mujeres	1996	161
01018 Zigoitia	Total	2024	1.844
01018 Zigoitia	Total	2023	1.821
01018 Zigoitia	Total	2022	1.822
01018 Zigoitia	Total	2021	1.802
01018 Zigoitia	Total	2020	1.749
01018 Zigoitia	Total	2019	1.747
01018 Zigoitia	Total	2018	1.753
01018 Zigoitia	Total	2017	1.766
01018 Zigoitia	Total	2016	1.727
01018 Zigoitia	Total	2015	1.765
01018 Zigoitia	Total	2014	1.743
01018 Zigoitia	Total	2013	1.755
01018 Zigoitia	Total	2012	1.747
01018 Zigoitia	Total	2011	1.729
01018 Zigoitia	Total	2010	1.694
01018 Zigoitia	Total	2009	1.649
01018 Zigoitia	Total	2008	1.589
01018 Zigoitia	Total	2007	1.513
01018 Zigoitia	Total	2006	1.407
01018 Zigoitia	Total	2005	1.378
01018 Zigoitia	Total	2004	1.331
01018 Zigoitia	Total	2003	1.331
01018 Zigoitia	Total	2002	1.316
01018 Zigoitia	Total	2001	1.295
01018 Zigoitia	Total	2000	1.242
01018 Zigoitia	Total	1999	1.198
01018 Zigoitia	Total	1998	1.132
01018 Zigoitia	Total	1997	""
01018 Zigoitia	Total	1996	1.057
01018 Zigoitia	Hombres	2024	990
01018 Zigoitia	Hombres	2023	974
01018 Zigoitia	Hombres	2022	984
01018 Zigoitia	Hombres	2021	972
01018 Zigoitia	Hombres	2020	948
01018 Zigoitia	Hombres	2019	944
01018 Zigoitia	Hombres	2018	952
01018 Zigoitia	Hombres	2017	960
01018 Zigoitia	Hombres	2016	937
01018 Zigoitia	Hombres	2015	953
01018 Zigoitia	Hombres	2014	940
01018 Zigoitia	Hombres	2013	943
01018 Zigoitia	Hombres	2012	947
01018 Zigoitia	Hombres	2011	928
01018 Zigoitia	Hombres	2010	904
01018 Zigoitia	Hombres	2009	866
01018 Zigoitia	Hombres	2008	838
01018 Zigoitia	Hombres	2007	801
01018 Zigoitia	Hombres	2006	762
01018 Zigoitia	Hombres	2005	745
01018 Zigoitia	Hombres	2004	731
01018 Zigoitia	Hombres	2003	737
01018 Zigoitia	Hombres	2002	724
01018 Zigoitia	Hombres	2001	713
01018 Zigoitia	Hombres	2000	690
01018 Zigoitia	Hombres	1999	670
01018 Zigoitia	Hombres	1998	630
01018 Zigoitia	Hombres	1997	""
01018 Zigoitia	Hombres	1996	576
01018 Zigoitia	Mujeres	2024	854
01018 Zigoitia	Mujeres	2023	847
01018 Zigoitia	Mujeres	2022	838
01018 Zigoitia	Mujeres	2021	830
01018 Zigoitia	Mujeres	2020	801
01018 Zigoitia	Mujeres	2019	803
01018 Zigoitia	Mujeres	2018	801
01018 Zigoitia	Mujeres	2017	806
01018 Zigoitia	Mujeres	2016	790
01018 Zigoitia	Mujeres	2015	812
01018 Zigoitia	Mujeres	2014	803
01018 Zigoitia	Mujeres	2013	812
01018 Zigoitia	Mujeres	2012	800
01018 Zigoitia	Mujeres	2011	801
01018 Zigoitia	Mujeres	2010	790
01018 Zigoitia	Mujeres	2009	783
01018 Zigoitia	Mujeres	2008	751
01018 Zigoitia	Mujeres	2007	712
01018 Zigoitia	Mujeres	2006	645
01018 Zigoitia	Mujeres	2005	633
01018 Zigoitia	Mujeres	2004	600
01018 Zigoitia	Mujeres	2003	594
01018 Zigoitia	Mujeres	2002	592
01018 Zigoitia	Mujeres	2001	582
01018 Zigoitia	Mujeres	2000	552
01018 Zigoitia	Mujeres	1999	528
01018 Zigoitia	Mujeres	1998	502
01018 Zigoitia	Mujeres	1997	""
01018 Zigoitia	Mujeres	1996	481
01063 Zuia	Total	2024	2.372
01063 Zuia	Total	2023	2.343
01063 Zuia	Total	2022	2.330
01063 Zuia	Total	2021	2.318
01063 Zuia	Total	2020	2.300
01063 Zuia	Total	2019	2.302
01063 Zuia	Total	2018	2.313
01063 Zuia	Total	2017	2.316
01063 Zuia	Total	2016	2.349
01063 Zuia	Total	2015	2.383
01063 Zuia	Total	2014	2.427
01063 Zuia	Total	2013	2.427
01063 Zuia	Total	2012	2.439
01063 Zuia	Total	2011	2.424
01063 Zuia	Total	2010	2.401
01063 Zuia	Total	2009	2.390
01063 Zuia	Total	2008	2.379
01063 Zuia	Total	2007	2.372
01063 Zuia	Total	2006	2.329
01063 Zuia	Total	2005	2.295
01063 Zuia	Total	2004	2.219
01063 Zuia	Total	2003	2.098
01063 Zuia	Total	2002	1.956
01063 Zuia	Total	2001	1.828
01063 Zuia	Total	2000	1.725
01063 Zuia	Total	1999	1.637
01063 Zuia	Total	1998	1.578
01063 Zuia	Total	1997	""
01063 Zuia	Total	1996	1.451
01063 Zuia	Hombres	2024	1.237
01063 Zuia	Hombres	2023	1.227
01063 Zuia	Hombres	2022	1.221
01063 Zuia	Hombres	2021	1.211
01063 Zuia	Hombres	2020	1.188
01063 Zuia	Hombres	2019	1.190
01063 Zuia	Hombres	2018	1.193
01063 Zuia	Hombres	2017	1.191
01063 Zuia	Hombres	2016	1.220
01063 Zuia	Hombres	2015	1.235
01063 Zuia	Hombres	2014	1.264
01063 Zuia	Hombres	2013	1.259
01063 Zuia	Hombres	2012	1.258
01063 Zuia	Hombres	2011	1.249
01063 Zuia	Hombres	2010	1.239
01063 Zuia	Hombres	2009	1.237
01063 Zuia	Hombres	2008	1.224
01063 Zuia	Hombres	2007	1.227
01063 Zuia	Hombres	2006	1.196
01063 Zuia	Hombres	2005	1.171
01063 Zuia	Hombres	2004	1.121
01063 Zuia	Hombres	2003	1.085
01063 Zuia	Hombres	2002	1.006
01063 Zuia	Hombres	2001	936
01063 Zuia	Hombres	2000	878
01063 Zuia	Hombres	1999	824
01063 Zuia	Hombres	1998	796
01063 Zuia	Hombres	1997	""
01063 Zuia	Hombres	1996	732
01063 Zuia	Mujeres	2024	1.135
01063 Zuia	Mujeres	2023	1.116
01063 Zuia	Mujeres	2022	1.109
01063 Zuia	Mujeres	2021	1.107
01063 Zuia	Mujeres	2020	1.112
01063 Zuia	Mujeres	2019	1.112
01063 Zuia	Mujeres	2018	1.120
01063 Zuia	Mujeres	2017	1.125
01063 Zuia	Mujeres	2016	1.129
01063 Zuia	Mujeres	2015	1.148
01063 Zuia	Mujeres	2014	1.163
01063 Zuia	Mujeres	2013	1.168
01063 Zuia	Mujeres	2012	1.181
01063 Zuia	Mujeres	2011	1.175
01063 Zuia	Mujeres	2010	1.162
01063 Zuia	Mujeres	2009	1.153
01063 Zuia	Mujeres	2008	1.155
01063 Zuia	Mujeres	2007	1.145
01063 Zuia	Mujeres	2006	1.133
01063 Zuia	Mujeres	2005	1.124
01063 Zuia	Mujeres	2004	1.098
01063 Zuia	Mujeres	2003	1.013
01063 Zuia	Mujeres	2002	950
01063 Zuia	Mujeres	2001	892
01063 Zuia	Mujeres	2000	847
01063 Zuia	Mujeres	1999	813
01063 Zuia	Mujeres	1998	782
01063 Zuia	Mujeres	1997	""
01063 Zuia	Mujeres	1996	719
